date,home_team,away_team,actual_total,market_total_line,model_total,edge,bet_side,bet_result,profit_units,staked_units,n_train_games,skip_reason
2025-01-27,Boston Celtics,Houston Rockets,226,221.83333333333334,224.43520034975396,2.601867016420613,NO_BET,NO_BET,0.0,0.0,660,
2025-01-27,Brooklyn Nets,Sacramento Kings,206,221.5,223.78733438354192,2.2873343835419178,NO_BET,NO_BET,0.0,0.0,660,
2025-01-27,Charlotte Hornets,Los Angeles Lakers,219,222.16666666666666,223.70163897870688,1.5349723120402246,NO_BET,NO_BET,0.0,0.0,660,
2025-01-27,Chicago Bulls,Denver Nuggets,250,246.16666666666666,241.7492339879863,-4.41743267868037,UNDER,LOSS,-1.0,1.0,660,
2025-01-27,Cleveland Cavaliers,Detroit Pistons,201,235.0,230.55259029896203,-4.447409701037969,UNDER,WIN,0.9090909090909091,1.0,660,
2025-01-27,Dallas Mavericks,Washington Wizards,238,231.33333333333334,214.60554747952162,-16.727785853811724,UNDER,LOSS,-1.0,1.0,660,
2025-01-27,Miami Heat,Orlando Magic,244,207.5,211.10709120105554,3.607091201055539,NO_BET,NO_BET,0.0,0.0,660,
2025-01-27,Minnesota Timberwolves,Atlanta Hawks,192,220.0,226.8152052947315,6.8152052947314985,OVER,LOSS,-1.0,1.0,660,
2025-01-27,New York Knicks,Memphis Grizzlies,249,242.33333333333334,230.7540217557818,-11.57931157755155,UNDER,LOSS,-1.0,1.0,660,
2025-01-27,Phoenix Suns,LA Clippers,220,223.33333333333334,227.27410546970145,3.9407721363681105,NO_BET,NO_BET,0.0,0.0,660,
2025-01-27,Toronto Raptors,New Orleans Pelicans,217,232.5,229.26909501003016,-3.2309049899698437,NO_BET,NO_BET,0.0,0.0,660,
2025-01-27,Utah Jazz,Milwaukee Bucks,235,236.33333333333334,233.25346217228176,-3.079871161051585,NO_BET,NO_BET,0.0,0.0,660,
2025-01-28,Atlanta Hawks,Houston Rockets,196,227.0,229.00990113721306,2.0099011372130633,NO_BET,NO_BET,0.0,0.0,672,
2025-01-28,Golden State Warriors,Utah Jazz,217,229.5,224.18358770509235,-5.31641229490765,UNDER,WIN,0.9090909090909091,1.0,672,
2025-01-28,Philadelphia 76ers,Los Angeles Lakers,222,217.5,216.20649884915952,-1.2935011508404841,NO_BET,NO_BET,0.0,0.0,672,
2025-01-28,Portland Trail Blazers,Milwaukee Bucks,237,229.83333333333334,226.43643752765354,-3.3968958056798044,NO_BET,NO_BET,0.0,0.0,672,
2025-01-29,Boston Celtics,Chicago Bulls,222,232.33333333333334,225.4006755611696,-6.932657772163736,UNDER,WIN,0.9090909090909091,1.0,676,
2025-01-29,Charlotte Hornets,Brooklyn Nets,187,204.83333333333334,214.4410713764079,9.607738043074562,OVER,LOSS,-1.0,1.0,676,
2025-01-29,Golden State Warriors,Oklahoma City Thunder,225,228.33333333333334,226.5184495797022,-1.8148837536311362,NO_BET,NO_BET,0.0,0.0,676,
2025-01-29,Indiana Pacers,Detroit Pistons,252,229.5,232.37546949674723,2.875469496747229,NO_BET,NO_BET,0.0,0.0,676,
2025-01-29,Miami Heat,Cleveland Cavaliers,232,227.5,227.52789015989987,0.02789015989986865,NO_BET,NO_BET,0.0,0.0,676,
2025-01-29,New Orleans Pelicans,Dallas Mavericks,273,232.16666666666666,224.0134877326352,-8.153178934031445,UNDER,LOSS,-1.0,1.0,676,
2025-01-29,New York Knicks,Denver Nuggets,234,239.5,242.59358445785227,3.0935844578522733,NO_BET,NO_BET,0.0,0.0,676,
2025-01-29,Philadelphia 76ers,Sacramento Kings,221,228.5,222.68429521137227,-5.815704788627727,UNDER,WIN,0.9090909090909091,1.0,676,
2025-01-29,Phoenix Suns,Minnesota Timberwolves,234,217.33333333333334,228.9917010892167,11.658367755883347,OVER,WIN,0.9090909090909091,1.0,676,
2025-01-29,San Antonio Spurs,LA Clippers,244,222.5,227.9392035581768,5.439203558176814,OVER,WIN,0.9090909090909091,1.0,676,
2025-01-29,Washington Wizards,Toronto Raptors,188,231.0,226.40657925020065,-4.59342074979935,UNDER,WIN,0.9090909090909091,1.0,676,
2025-01-30,Cleveland Cavaliers,Atlanta Hawks,252,237.16666666666666,224.9191873969601,-12.24747926970656,UNDER,LOSS,-1.0,1.0,687,
2025-01-30,Memphis Grizzlies,Houston Rockets,239,238.0,229.6976554949008,-8.3023445050992,UNDER,LOSS,-1.0,1.0,687,
2025-01-30,Portland Trail Blazers,Orlando Magic,209,212.5,207.56359624346953,-4.936403756530467,UNDER,WIN,0.9090909090909091,1.0,687,
2025-01-30,Utah Jazz,Minnesota Timberwolves,251,224.33333333333334,229.38657837115593,5.053245037822592,OVER,WIN,0.9090909090909091,1.0,687,
2025-01-30,Washington Wizards,Los Angeles Lakers,230,223.66666666666666,217.36407578188934,-6.302590884777317,UNDER,LOSS,-1.0,1.0,687,
2025-01-31,Charlotte Hornets,LA Clippers,216,212.0,228.45819910664162,16.458199106641615,OVER,WIN,0.9090909090909091,1.0,692,
2025-01-31,Detroit Pistons,Dallas Mavericks,219,229.33333333333334,226.04192765501844,-3.291405678314902,NO_BET,NO_BET,0.0,0.0,692,
2025-01-31,Golden State Warriors,Phoenix Suns,235,227.5,226.48128089824388,-1.018719101756119,NO_BET,NO_BET,0.0,0.0,692,
2025-01-31,New Orleans Pelicans,Boston Celtics,234,231.66666666666666,221.3564108900892,-10.310255776577463,UNDER,LOSS,-1.0,1.0,692,
2025-01-31,Philadelphia 76ers,Denver Nuggets,271,232.5,231.9831234792315,-0.5168765207685055,NO_BET,NO_BET,0.0,0.0,692,
2025-01-31,San Antonio Spurs,Milwaukee Bucks,262,232.83333333333334,235.0949530005119,2.2616196671785644,NO_BET,NO_BET,0.0,0.0,692,
2025-01-31,Toronto Raptors,Chicago Bulls,228,233.33333333333334,234.39641982229094,1.0630864889575946,NO_BET,NO_BET,0.0,0.0,692,
2025-02-01,Charlotte Hornets,Denver Nuggets,211,223.0,238.42023796073053,15.420237960730532,OVER,LOSS,-1.0,1.0,699,
2025-02-01,Houston Rockets,Brooklyn Nets,208,213.5,213.89293720832768,0.3929372083276803,NO_BET,NO_BET,0.0,0.0,699,
2025-02-01,Indiana Pacers,Atlanta Hawks,259,239.5,229.84435355072253,-9.65564644927747,UNDER,LOSS,-1.0,1.0,699,
2025-02-01,Minnesota Timberwolves,Washington Wizards,208,223.16666666666666,213.0734772274853,-10.093189439181344,UNDER,WIN,0.9090909090909091,1.0,699,
2025-02-01,New York Knicks,Los Angeles Lakers,240,227.5,233.38889051973712,5.888890519737117,OVER,WIN,0.9090909090909091,1.0,699,
2025-02-01,Oklahoma City Thunder,Sacramento Kings,254,234.33333333333334,229.24558047863536,-5.087752854697982,UNDER,LOSS,-1.0,1.0,699,
2025-02-01,Portland Trail Blazers,Phoenix Suns,235,228.5,225.07203887147026,-3.427961128529745,NO_BET,NO_BET,0.0,0.0,699,
2025-02-01,San Antonio Spurs,Miami Heat,208,224.0,229.0151026510717,5.015102651071686,OVER,LOSS,-1.0,1.0,699,
2025-02-01,Utah Jazz,Orlando Magic,212,216.16666666666666,212.3144816451878,-3.852185021478846,NO_BET,NO_BET,0.0,0.0,699,
2025-02-02,Cleveland Cavaliers,Dallas Mavericks,245,236.66666666666666,233.56916122003665,-3.0975054466300094,NO_BET,NO_BET,0.0,0.0,708,
2025-02-02,Detroit Pistons,Chicago Bulls,246,233.16666666666666,225.4543957541358,-7.712270912530869,UNDER,LOSS,-1.0,1.0,708,
2025-02-02,Milwaukee Bucks,Memphis Grizzlies,251,245.0,235.092033529037,-9.907966470963004,UNDER,LOSS,-1.0,1.0,708,
2025-02-02,Philadelphia 76ers,Boston Celtics,228,222.33333333333334,218.12130531506392,-4.212028018269422,UNDER,LOSS,-1.0,1.0,708,
2025-02-02,Toronto Raptors,LA Clippers,223,220.0,238.2158088465591,18.2158088465591,OVER,WIN,0.9090909090909091,1.0,708,
2025-02-03,Charlotte Hornets,Washington Wizards,238,217.0,211.41388078064347,-5.586119219356533,UNDER,LOSS,-1.0,1.0,713,
2025-02-03,Denver Nuggets,New Orleans Pelicans,238,239.33333333333334,236.13420213896387,-3.199131194369471,NO_BET,NO_BET,0.0,0.0,713,
2025-02-03,Detroit Pistons,Atlanta Hawks,262,235.16666666666666,222.9228932181383,-12.243773448528344,UNDER,LOSS,-1.0,1.0,713,
2025-02-03,Golden State Warriors,Orlando Magic,203,212.33333333333334,209.1865102997892,-3.1468230335441376,NO_BET,NO_BET,0.0,0.0,713,
2025-02-03,Memphis Grizzlies,San Antonio Spurs,237,241.33333333333334,230.79170560959614,-10.541627723737207,UNDER,WIN,0.9090909090909091,1.0,713,
2025-02-03,Minnesota Timberwolves,Sacramento Kings,230,221.83333333333334,228.28397492713117,6.450641593797826,OVER,WIN,0.9090909090909091,1.0,713,
2025-02-03,New York Knicks,Houston Rockets,242,224.16666666666666,230.11112237978432,5.944455713117662,OVER,WIN,0.9090909090909091,1.0,713,
2025-02-03,Oklahoma City Thunder,Milwaukee Bucks,221,233.0,235.86514635029883,2.8651463502988292,NO_BET,NO_BET,0.0,0.0,713,
2025-02-03,Portland Trail Blazers,Phoenix Suns,240,229.66666666666666,225.96642189222075,-3.700244774445906,NO_BET,NO_BET,0.0,0.0,713,
2025-02-03,Utah Jazz,Indiana Pacers,223,239.16666666666666,233.20676608206864,-5.959900584598017,UNDER,WIN,0.9090909090909091,1.0,713,
2025-02-04,Brooklyn Nets,Houston Rockets,196,209.5,217.06878322854175,7.568783228541747,OVER,LOSS,-1.0,1.0,723,
2025-02-04,Chicago Bulls,Miami Heat,257,227.66666666666666,228.6449717365407,0.9783050698740396,NO_BET,NO_BET,0.0,0.0,723,
2025-02-04,Cleveland Cavaliers,Boston Celtics,217,237.33333333333334,230.41731252398054,-6.916020809352801,UNDER,WIN,0.9090909090909091,1.0,723,
2025-02-04,LA Clippers,Los Angeles Lakers,219,220.5,232.25690426883986,11.756904268839861,OVER,LOSS,-1.0,1.0,723,
2025-02-04,Philadelphia 76ers,Dallas Mavericks,234,225.5,224.1061582543153,-1.3938417456847105,NO_BET,NO_BET,0.0,0.0,723,
2025-02-04,Portland Trail Blazers,Indiana Pacers,201,233.33333333333334,230.1178461123883,-3.2154872209450502,NO_BET,NO_BET,0.0,0.0,723,
2025-02-04,Toronto Raptors,New York Knicks,236,231.5,236.5109254311712,5.010925431171188,OVER,WIN,0.9090909090909091,1.0,723,
2025-02-05,Atlanta Hawks,San Antonio Spurs,251,240.16666666666666,225.4350038810946,-14.73166278557207,UNDER,LOSS,-1.0,1.0,730,
2025-02-05,Brooklyn Nets,Washington Wizards,221,216.83333333333334,206.26858969608784,-10.564743637245499,UNDER,LOSS,-1.0,1.0,730,
2025-02-05,Charlotte Hornets,Milwaukee Bucks,214,220.16666666666666,224.44423427405496,4.277567607388306,OVER,LOSS,-1.0,1.0,730,
2025-02-05,Denver Nuggets,New Orleans Pelicans,263,238.66666666666666,236.568816766508,-2.09784990015865,NO_BET,NO_BET,0.0,0.0,730,
2025-02-05,Detroit Pistons,Cleveland Cavaliers,233,236.33333333333334,230.54226883888452,-5.791064494448818,UNDER,WIN,0.9090909090909091,1.0,730,
2025-02-05,Minnesota Timberwolves,Chicago Bulls,235,226.83333333333334,230.2309352810094,3.3976019476760655,NO_BET,NO_BET,0.0,0.0,730,
2025-02-05,Oklahoma City Thunder,Phoenix Suns,249,226.16666666666666,232.87771840242354,6.711051735756882,OVER,WIN,0.9090909090909091,1.0,730,
2025-02-05,Philadelphia 76ers,Miami Heat,209,215.5,226.13696021117286,10.636960211172863,OVER,LOSS,-1.0,1.0,730,
2025-02-05,Sacramento Kings,Orlando Magic,241,218.5,214.04123175007945,-4.458768249920553,UNDER,LOSS,-1.0,1.0,730,
2025-02-05,Toronto Raptors,Memphis Grizzlies,245,238.5,241.88605102270094,3.38605102270094,NO_BET,NO_BET,0.0,0.0,730,
2025-02-05,Utah Jazz,Golden State Warriors,259,227.0,225.38840162488185,-1.6115983751181489,NO_BET,NO_BET,0.0,0.0,730,
2025-02-06,Boston Celtics,Dallas Mavericks,247,231.0,227.0358912796946,-3.964108720305404,NO_BET,NO_BET,0.0,0.0,741,
2025-02-06,Denver Nuggets,Orlando Magic,202,221.66666666666666,230.2861104654126,8.619443798745948,OVER,LOSS,-1.0,1.0,741,
2025-02-06,LA Clippers,Indiana Pacers,231,228.33333333333334,232.31355416731756,3.9802208339842196,NO_BET,NO_BET,0.0,0.0,741,
2025-02-06,Los Angeles Lakers,Golden State Warriors,232,221.5,230.71444483450733,9.214444834507333,OVER,WIN,0.9090909090909091,1.0,741,
2025-02-06,Minnesota Timberwolves,Houston Rockets,241,214.33333333333334,225.09148198967884,10.758148656345497,OVER,WIN,0.9090909090909091,1.0,741,
2025-02-06,Portland Trail Blazers,Sacramento Kings,210,229.5,225.06748102988263,-4.432518970117371,UNDER,WIN,0.9090909090909091,1.0,741,
2025-02-07,Atlanta Hawks,Milwaukee Bucks,225,241.5,227.34705816753373,-14.152941832466269,UNDER,WIN,0.9090909090909091,1.0,747,
2025-02-07,Brooklyn Nets,Miami Heat,188,211.16666666666666,222.59777620283126,11.431109536164598,OVER,LOSS,-1.0,1.0,747,
2025-02-07,Charlotte Hornets,San Antonio Spurs,233,227.5,220.16513552184972,-7.33486447815028,UNDER,LOSS,-1.0,1.0,747,
2025-02-07,Detroit Pistons,Philadelphia 76ers,237,224.66666666666666,219.95104971565942,-4.7156169510072345,UNDER,LOSS,-1.0,1.0,747,
2025-02-07,Oklahoma City Thunder,Toronto Raptors,230,231.5,231.34876489322536,-0.15123510677463514,NO_BET,NO_BET,0.0,0.0,747,
2025-02-07,Phoenix Suns,Utah Jazz,262,231.5,230.7851172254094,-0.7148827745905919,NO_BET,NO_BET,0.0,0.0,747,
2025-02-07,Washington Wizards,Cleveland Cavaliers,258,236.0,226.00408496945107,-9.995915030548929,UNDER,LOSS,-1.0,1.0,747,
2025-02-08,Chicago Bulls,Golden State Warriors,243,235.5,224.3206293824958,-11.17937061750419,UNDER,LOSS,-1.0,1.0,754,
2025-02-08,Dallas Mavericks,Houston Rockets,221,226.0,223.2374281819845,-2.7625718180154877,NO_BET,NO_BET,0.0,0.0,754,
2025-02-08,LA Clippers,Utah Jazz,240,224.5,229.61949744714758,5.11949744714758,OVER,WIN,0.9090909090909091,1.0,754,
2025-02-08,Los Angeles Lakers,Indiana Pacers,241,231.0,237.00394245204905,6.003942452049046,OVER,WIN,0.9090909090909091,1.0,754,
2025-02-08,Memphis Grizzlies,Oklahoma City Thunder,237,242.33333333333334,237.26737882125582,-5.065954512077525,UNDER,WIN,0.9090909090909091,1.0,754,
2025-02-08,Minnesota Timberwolves,Portland Trail Blazers,212,216.33333333333334,226.89120979909424,10.557876465760899,OVER,LOSS,-1.0,1.0,754,
2025-02-08,New York Knicks,Boston Celtics,235,231.83333333333334,230.62611294541867,-1.2072203879146741,NO_BET,NO_BET,0.0,0.0,754,
2025-02-08,Orlando Magic,San Antonio Spurs,223,218.66666666666666,218.4137495889123,-0.252917077754347,NO_BET,NO_BET,0.0,0.0,754,
2025-02-08,Phoenix Suns,Denver Nuggets,227,237.66666666666666,241.5543965071004,3.8877298404337353,NO_BET,NO_BET,0.0,0.0,754,
2025-02-08,Sacramento Kings,New Orleans Pelicans,241,238.0,225.66777586251825,-12.332224137481745,UNDER,LOSS,-1.0,1.0,754,
2025-02-08,Washington Wizards,Atlanta Hawks,236,236.83333333333334,222.43507243405335,-14.39826089927999,UNDER,WIN,0.9090909090909091,1.0,754,
2025-02-09,Detroit Pistons,Charlotte Hornets,214,225.0,221.96835606162148,-3.0316439383785223,NO_BET,NO_BET,0.0,0.0,765,
2025-02-09,Houston Rockets,Toronto Raptors,181,224.5,223.90449680703802,-0.595503192961985,NO_BET,NO_BET,0.0,0.0,765,
2025-02-09,Milwaukee Bucks,Philadelphia 76ers,262,227.16666666666666,222.151422325237,-5.01524434142965,UNDER,LOSS,-1.0,1.0,765,
2025-02-10,Brooklyn Nets,Charlotte Hornets,186,212.66666666666666,212.0158182722018,-0.6508483944648447,NO_BET,NO_BET,0.0,0.0,768,
2025-02-10,Cleveland Cavaliers,Minnesota Timberwolves,235,228.66666666666666,234.91679728807273,6.250130621406072,OVER,WIN,0.9090909090909091,1.0,768,
2025-02-10,Dallas Mavericks,Sacramento Kings,257,237.5,225.99591438006695,-11.50408561993305,UNDER,LOSS,-1.0,1.0,768,
2025-02-10,Denver Nuggets,Portland Trail Blazers,263,233.0,236.72498996414126,3.7249899641412583,NO_BET,NO_BET,0.0,0.0,768,
2025-02-10,Los Angeles Lakers,Utah Jazz,245,234.66666666666666,236.95617307241685,2.2895064057501884,NO_BET,NO_BET,0.0,0.0,768,
2025-02-10,Miami Heat,Boston Celtics,188,219.33333333333334,225.6803255885161,6.346992255182755,OVER,LOSS,-1.0,1.0,768,
2025-02-10,Milwaukee Bucks,Golden State Warriors,236,231.5,227.5008822332853,-3.999117766714704,NO_BET,NO_BET,0.0,0.0,768,
2025-02-10,Oklahoma City Thunder,New Orleans Pelicans,238,234.33333333333334,228.61109567390997,-5.722237659423371,UNDER,LOSS,-1.0,1.0,768,
2025-02-10,Orlando Magic,Atlanta Hawks,218,221.66666666666666,220.1601256812669,-1.5065409853997664,NO_BET,NO_BET,0.0,0.0,768,
2025-02-10,Washington Wizards,San Antonio Spurs,252,236.16666666666666,224.09505671580368,-12.071609950862978,UNDER,LOSS,-1.0,1.0,768,
2025-02-11,Chicago Bulls,Detroit Pistons,224,238.5,227.6394693022522,-10.860530697747805,UNDER,WIN,0.9090909090909091,1.0,778,
2025-02-11,Indiana Pacers,New York Knicks,243,239.66666666666666,231.01045922679532,-8.656207439871338,UNDER,LOSS,-1.0,1.0,778,
2025-02-11,Philadelphia 76ers,Toronto Raptors,209,226.16666666666666,224.00904460252553,-2.1576220641411226,NO_BET,NO_BET,0.0,0.0,778,
2025-02-11,Phoenix Suns,Memphis Grizzlies,231,244.16666666666666,233.6100944876316,-10.556572179035044,UNDER,WIN,0.9090909090909091,1.0,778,
2025-02-12,Boston Celtics,San Antonio Spurs,219,233.5,228.10776974507127,-5.392230254928734,UNDER,WIN,0.9090909090909091,1.0,782,
2025-02-12,Brooklyn Nets,Philadelphia 76ers,196,212.66666666666666,213.84615030496428,1.1794836382976257,NO_BET,NO_BET,0.0,0.0,782,
2025-02-12,Chicago Bulls,Detroit Pistons,238,236.83333333333334,227.2677486088884,-9.565584724444932,UNDER,LOSS,-1.0,1.0,782,
2025-02-12,Dallas Mavericks,Golden State Warriors,218,233.33333333333334,225.54051843437594,-7.792814898957403,UNDER,WIN,0.9090909090909091,1.0,782,
2025-02-12,Denver Nuggets,Portland Trail Blazers,253,232.83333333333334,239.62184103742325,6.788507704089909,OVER,WIN,0.9090909090909091,1.0,782,
2025-02-12,Houston Rockets,Phoenix Suns,230,223.5,219.8775191507153,-3.622480849284699,NO_BET,NO_BET,0.0,0.0,782,
2025-02-12,LA Clippers,Memphis Grizzlies,242,237.33333333333334,236.04077455544785,-1.292558777885489,NO_BET,NO_BET,0.0,0.0,782,
2025-02-12,Minnesota Timberwolves,Milwaukee Bucks,204,224.66666666666666,225.87878385558793,1.212117188921269,NO_BET,NO_BET,0.0,0.0,782,
2025-02-12,New Orleans Pelicans,Sacramento Kings,230,238.5,224.88871853267446,-13.61128146732554,UNDER,WIN,0.9090909090909091,1.0,782,
2025-02-12,New York Knicks,Atlanta Hawks,297,239.66666666666666,236.30790444763295,-3.358762219033707,NO_BET,NO_BET,0.0,0.0,782,
2025-02-12,Oklahoma City Thunder,Miami Heat,216,218.83333333333334,226.93640220581494,8.1030688724816,OVER,LOSS,-1.0,1.0,782,
2025-02-12,Orlando Magic,Charlotte Hornets,188,204.33333333333334,211.7862945022572,7.452961168923849,OVER,LOSS,-1.0,1.0,782,
2025-02-12,Toronto Raptors,Cleveland Cavaliers,239,236.33333333333334,235.02668593905088,-1.3066473942824643,NO_BET,NO_BET,0.0,0.0,782,
2025-02-12,Utah Jazz,Los Angeles Lakers,250,236.33333333333334,238.47383444962347,2.1405011162901246,NO_BET,NO_BET,0.0,0.0,782,
2025-02-12,Washington Wizards,Indiana Pacers,264,239.5,225.84387273106103,-13.656127268938974,UNDER,LOSS,-1.0,1.0,782,
2025-02-13,Dallas Mavericks,Miami Heat,231,221.66666666666666,222.83989087154842,1.1732242048817625,NO_BET,NO_BET,0.0,0.0,797,
2025-02-13,Houston Rockets,Golden State Warriors,203,216.66666666666666,219.2262724078375,2.5596057411708557,NO_BET,NO_BET,0.0,0.0,797,
2025-02-13,Minnesota Timberwolves,Oklahoma City Thunder,217,222.0,228.81645879176833,6.816458791768326,OVER,LOSS,-1.0,1.0,797,
2025-02-13,New Orleans Pelicans,Sacramento Kings,273,235.66666666666666,225.38351323009033,-10.283153436576328,UNDER,LOSS,-1.0,1.0,797,
2025-02-13,Utah Jazz,LA Clippers,236,225.66666666666666,233.52676121646348,7.860094549796827,OVER,WIN,0.9090909090909091,1.0,797,
2025-02-19,Los Angeles Lakers,Charlotte Hornets,197,227.16666666666666,224.98158165267506,-2.1850850139915963,NO_BET,NO_BET,0.0,0.0,802,
2025-02-20,Atlanta Hawks,Orlando Magic,222,222.66666666666666,225.41298161701897,2.746314950352314,NO_BET,NO_BET,0.0,0.0,803,
2025-02-20,Brooklyn Nets,Cleveland Cavaliers,207,225.5,229.4679066915139,3.967906691513889,NO_BET,NO_BET,0.0,0.0,803,
2025-02-20,Denver Nuggets,Charlotte Hornets,244,228.33333333333334,233.04027111463878,4.706937781305442,OVER,WIN,0.9090909090909091,1.0,803,
2025-02-20,Indiana Pacers,Memphis Grizzlies,240,249.83333333333334,241.63082125472783,-8.202512078605508,UNDER,WIN,0.9090909090909091,1.0,803,
2025-02-20,Milwaukee Bucks,LA Clippers,226,227.33333333333334,226.13959482473646,-1.19373850859688,NO_BET,NO_BET,0.0,0.0,803,
2025-02-20,New York Knicks,Chicago Bulls,224,242.5,233.78371022443616,-8.716289775563837,UNDER,WIN,0.9090909090909091,1.0,803,
2025-02-20,Philadelphia 76ers,Boston Celtics,228,223.5,225.77651104134193,2.2765110413419336,NO_BET,NO_BET,0.0,0.0,803,
2025-02-20,Portland Trail Blazers,Los Angeles Lakers,212,227.0,231.58140623915952,4.58140623915952,OVER,LOSS,-1.0,1.0,803,
2025-02-20,San Antonio Spurs,Phoenix Suns,229,237.0,231.5394206237342,-5.460579376265798,UNDER,WIN,0.9090909090909091,1.0,803,
2025-02-21,Cleveland Cavaliers,New York Knicks,247,239.5,239.18288621663777,-0.31711378336223106,NO_BET,NO_BET,0.0,0.0,812,
2025-02-21,Dallas Mavericks,New Orleans Pelicans,214,236.83333333333334,222.24115323402216,-14.592180099311179,UNDER,WIN,0.9090909090909091,1.0,812,
2025-02-21,Houston Rockets,Minnesota Timberwolves,236,216.5,219.9472270255844,3.4472270255843966,NO_BET,NO_BET,0.0,0.0,812,
2025-02-21,Orlando Magic,Memphis Grizzlies,209,224.5,225.13282187656796,0.6328218765679594,NO_BET,NO_BET,0.0,0.0,812,
2025-02-21,Sacramento Kings,Golden State Warriors,240,233.5,228.1488579495523,-5.351142050447692,UNDER,LOSS,-1.0,1.0,812,
2025-02-21,San Antonio Spurs,Detroit Pistons,235,232.5,235.02909111824246,2.5290911182424622,NO_BET,NO_BET,0.0,0.0,812,
2025-02-21,Toronto Raptors,Miami Heat,231,221.33333333333334,224.6791846077313,3.345851274397944,NO_BET,NO_BET,0.0,0.0,812,
2025-02-21,Utah Jazz,Oklahoma City Thunder,237,236.5,233.87168807192876,-2.6283119280712413,NO_BET,NO_BET,0.0,0.0,812,
2025-02-21,Washington Wizards,Milwaukee Bucks,205,229.66666666666666,220.66963835426637,-8.997028312400289,UNDER,WIN,0.9090909090909091,1.0,812,
2025-02-22,Chicago Bulls,Phoenix Suns,238,238.5,227.89071630917692,-10.609283690823077,UNDER,WIN,0.9090909090909091,1.0,821,
2025-02-22,Denver Nuggets,Los Angeles Lakers,223,240.66666666666666,250.66482945319925,9.998162786532589,OVER,LOSS,-1.0,1.0,821,
2025-02-22,Philadelphia 76ers,Brooklyn Nets,208,213.5,218.61054702829412,5.110547028294121,OVER,LOSS,-1.0,1.0,821,
2025-02-22,Portland Trail Blazers,Charlotte Hornets,229,222.0,213.62310440711946,-8.376895592880544,UNDER,LOSS,-1.0,1.0,821,
2025-02-22,Utah Jazz,Houston Rockets,239,228.66666666666666,224.96219883035158,-3.704467836315075,NO_BET,NO_BET,0.0,0.0,821,
2025-02-23,Atlanta Hawks,Detroit Pistons,291,237.33333333333334,238.05742773659972,0.7240944032663776,NO_BET,NO_BET,0.0,0.0,826,
2025-02-23,Boston Celtics,New York Knicks,223,231.5,231.148675309581,-0.3513246904190055,NO_BET,NO_BET,0.0,0.0,826,
2025-02-23,Cleveland Cavaliers,Memphis Grizzlies,252,249.5,239.91917138702462,-9.580828612975381,UNDER,LOSS,-1.0,1.0,826,
2025-02-23,Golden State Warriors,Dallas Mavericks,228,228.5,228.8891377405302,0.38913774053020234,NO_BET,NO_BET,0.0,0.0,826,
2025-02-23,Indiana Pacers,LA Clippers,240,230.5,236.58543050577484,6.085430505774838,OVER,WIN,0.9090909090909091,1.0,826,
2025-02-23,Milwaukee Bucks,Miami Heat,233,221.5,221.01003093463558,-0.48996906536442,NO_BET,NO_BET,0.0,0.0,826,
2025-02-23,Minnesota Timberwolves,Oklahoma City Thunder,253,228.83333333333334,231.6026718715883,2.7693385382549707,NO_BET,NO_BET,0.0,0.0,826,
2025-02-23,New Orleans Pelicans,San Antonio Spurs,210,239.5,225.49003188881585,-14.00996811118415,UNDER,WIN,0.9090909090909091,1.0,826,
2025-02-23,Orlando Magic,Washington Wizards,200,216.33333333333334,217.24869863586426,0.9153653025309154,NO_BET,NO_BET,0.0,0.0,826,
2025-02-23,Toronto Raptors,Phoenix Suns,236,227.5,225.4963425225473,-2.003657477452691,NO_BET,NO_BET,0.0,0.0,826,
2025-02-24,Atlanta Hawks,Miami Heat,184,227.16666666666666,230.2140143620953,3.047347695428641,NO_BET,NO_BET,0.0,0.0,836,
2025-02-24,Detroit Pistons,LA Clippers,203,224.0,236.89754549665744,12.897545496657443,OVER,LOSS,-1.0,1.0,836,
2025-02-24,Indiana Pacers,Denver Nuggets,241,246.33333333333334,250.39498420032385,4.0616508669905045,OVER,LOSS,-1.0,1.0,836,
2025-02-24,Oklahoma City Thunder,Minnesota Timberwolves,259,227.16666666666666,228.11228502023144,0.9456183535647824,NO_BET,NO_BET,0.0,0.0,836,
2025-02-24,Philadelphia 76ers,Chicago Bulls,252,232.0,220.74438199490993,-11.25561800509007,UNDER,LOSS,-1.0,1.0,836,
2025-02-24,Sacramento Kings,Charlotte Hornets,218,231.16666666666666,220.36179452004052,-10.804872146626138,UNDER,WIN,0.9090909090909091,1.0,836,
2025-02-24,Utah Jazz,Portland Trail Blazers,226,232.0,231.85328475255133,-0.14671524744866815,NO_BET,NO_BET,0.0,0.0,836,
2025-02-24,Washington Wizards,Brooklyn Nets,206,214.16666666666666,221.46439847508896,7.297731808422299,OVER,LOSS,-1.0,1.0,836,
2025-02-25,Golden State Warriors,Charlotte Hornets,220,222.5,219.5278425027213,-2.972157497278687,NO_BET,NO_BET,0.0,0.0,844,
2025-02-25,Houston Rockets,Milwaukee Bucks,197,226.33333333333334,217.222665077977,-9.11066825535633,UNDER,WIN,0.9090909090909091,1.0,844,
2025-02-25,Los Angeles Lakers,Dallas Mavericks,206,231.5,228.32578107825123,-3.174218921748775,NO_BET,NO_BET,0.0,0.0,844,
2025-02-25,Memphis Grizzlies,Phoenix Suns,299,244.83333333333334,225.02437072900122,-19.808962604332123,UNDER,LOSS,-1.0,1.0,844,
