date,home,away,home_score,away_score,btts,total_goals,season
2023-10-08,18.00  Cagliari Calcio,(0-2)  AS Roma,1,4,1,5,2023-24
2023-10-21,20.45  US Sassuolo Calcio,(0-2)  SS Lazio,0,2,0,2,2023-24
2023-10-21,15.00  Hellas Verona FC,(0-2)  SSC Napoli,1,3,1,4,2023-24
2023-10-21,18.00  Torino FC,(0-0)  FC Internazionale Milano,0,3,0,3,2023-24
2023-10-22,12.30  AS Roma,(0-0)  AC Monza,1,0,0,1,2023-24
2023-10-22,15.00  Bologna FC 1909,(2-0)  Frosinone Calcio,2,1,1,3,2023-24
2023-10-22,US Salernitana 1919,(0-0)  Cagliari Calcio,2,2,1,4,2023-24
2023-10-22,18.00  Atalanta BC,(0-0)  Genoa CFC,2,0,0,2,2023-24
2023-10-22,20.45  AC Milan,(0-0)  Juventus FC,0,1,0,1,2023-24
2023-10-23,18.30  Udinese Calcio,(0-0)  US Lecce,1,1,1,2,2023-24
2023-10-23,20.45  ACF Fiorentina,(0-1)  Empoli FC,0,2,0,2,2023-24
2023-10-27,20.45  Genoa CFC,(1-0)  US Salernitana 1919,1,0,0,1,2023-24
2023-10-28,20.45  Juventus FC,(0-0)  Hellas Verona FC,1,0,0,1,2023-24
2023-10-28,15.00  US Sassuolo Calcio,(1-1)  Bologna FC 1909,1,1,1,2,2023-24
2023-10-28,18.00  US Lecce,(0-1)  Torino FC,0,1,0,1,2023-24
2023-10-29,12.30  Cagliari Calcio,(0-2)  Frosinone Calcio,4,3,1,7,2023-24
2023-10-29,15.00  AC Monza,(1-0)  Udinese Calcio,1,1,1,2,2023-24
2023-10-29,18.00  FC Internazionale Milano,(0-0)  AS Roma,1,0,0,1,2023-24
2023-10-29,20.45  SSC Napoli,(0-2)  AC Milan,2,2,1,4,2023-24
2023-10-30,18.30  Empoli FC,(0-2)  Atalanta BC,0,3,0,3,2023-24
2023-10-30,20.45  SS Lazio,(0-0)  ACF Fiorentina,1,0,0,1,2023-24
2023-11-03,20.45  Bologna FC 1909,(0-0)  SS Lazio,1,0,0,1,2023-24
2023-11-04,15.00  US Salernitana 1919,(0-1)  SSC Napoli,0,2,0,2,2023-24
2023-11-04,18.00  Atalanta BC,(0-1)  FC Internazionale Milano,1,2,1,3,2023-24
2023-11-04,20.45  AC Milan,(0-0)  Udinese Calcio,0,1,0,1,2023-24
2023-11-05,20.45  ACF Fiorentina,(0-1)  Juventus FC,0,1,0,1,2023-24
2023-11-05,18.00  AS Roma,(0-0)  US Lecce,2,1,1,3,2023-24
2023-11-05,12.30  Hellas Verona FC,(0-1)  AC Monza,1,3,1,4,2023-24
2023-11-05,15.00  Cagliari Calcio,(0-0)  Genoa CFC,2,1,1,3,2023-24
2023-11-06,18.30  Frosinone Calcio,(0-0)  Empoli FC,2,1,1,3,2023-24
2023-11-06,20.45  Torino FC,(1-1)  US Sassuolo Calcio,2,1,1,3,2023-24
2023-11-10,18.30  US Sassuolo Calcio,(1-2)  US Salernitana 1919,2,2,1,4,2023-24
2023-11-10,20.45  Genoa CFC,(1-0)  Hellas Verona FC,1,0,0,1,2023-24
2023-11-11,15.00  US Lecce,(0-2)  AC Milan,2,2,1,4,2023-24
2023-11-11,18.00  Juventus FC,(0-0)  Cagliari Calcio,2,1,1,3,2023-24
2023-11-11,20.45  AC Monza,(0-0)  Torino FC,1,1,1,2,2023-24
2023-11-12,20.45  FC Internazionale Milano,(1-0)  Frosinone Calcio,2,0,0,2,2023-24
2023-11-12,18.00  SS Lazio,AS Roma,0,0,0,0,2023-24
2023-11-12,12.30  SSC Napoli,(0-0)  Empoli FC,0,1,0,1,2023-24
2023-11-12,15.00  ACF Fiorentina,(1-1)  Bologna FC 1909,2,1,1,3,2023-24
2023-11-12,Udinese Calcio,(1-0)  Atalanta BC,1,1,1,2,2023-24
2023-11-25,15.00  US Salernitana 1919,(0-1)  SS Lazio,2,1,1,3,2023-24
2023-11-25,18.00  Atalanta BC,(0-1)  SSC Napoli,1,2,1,3,2023-24
2023-11-25,20.45  AC Milan,(1-0)  ACF Fiorentina,1,0,0,1,2023-24
2023-11-26,12.30  Cagliari Calcio,(1-0)  AC Monza,1,1,1,2,2023-24
2023-11-26,15.00  Empoli FC,(2-2)  US Sassuolo Calcio,3,4,1,7,2023-24
2023-11-26,Frosinone Calcio,(1-1)  Genoa CFC,2,1,1,3,2023-24
2023-11-26,18.00  AS Roma,(1-0)  Udinese Calcio,3,1,1,4,2023-24
2023-11-26,20.45  Juventus FC,(1-1)  FC Internazionale Milano,1,1,1,2,2023-24
2023-11-27,20.45  Bologna FC 1909,(0-0)  Torino FC,2,0,0,2,2023-24
2023-11-27,18.30  Hellas Verona FC,(1-1)  US Lecce,2,2,1,4,2023-24
2023-12-01,20.45  AC Monza,(0-1)  Juventus FC,1,2,1,3,2023-24
2023-12-02,15.00  Genoa CFC,(1-0)  Empoli FC,1,1,1,2,2023-24
2023-12-02,18.00  SS Lazio,(1-0)  Cagliari Calcio,1,0,0,1,2023-24
2023-12-02,20.45  AC Milan,(1-0)  Frosinone Calcio,3,1,1,4,2023-24
2023-12-03,12.30  US Lecce,(0-0)  Bologna FC 1909,1,1,1,2,2023-24
2023-12-03,15.00  ACF Fiorentina,(2-0)  US Salernitana 1919,3,0,0,3,2023-24
2023-12-03,Udinese Calcio,(2-1)  Hellas Verona FC,3,3,1,6,2023-24
2023-12-03,18.00  US Sassuolo Calcio,(1-0)  AS Roma,1,2,1,3,2023-24
2023-12-03,20.45  SSC Napoli,(0-1)  FC Internazionale Milano,0,3,0,3,2023-24
2023-12-04,20.45  Torino FC,(1-0)  Atalanta BC,3,0,0,3,2023-24
2023-12-08,20.45  Juventus FC,(0-0)  SSC Napoli,1,0,0,1,2023-24
2023-12-09,15.00  Hellas Verona FC,(0-1)  SS Lazio,1,1,1,2,2023-24
2023-12-09,18.00  Atalanta BC,(1-1)  AC Milan,3,2,1,5,2023-24
2023-12-09,20.45  FC Internazionale Milano,(3-0)  Udinese Calcio,4,0,0,4,2023-24
2023-12-10,12.30  Frosinone Calcio,Torino FC,0,0,0,0,2023-24
2023-12-10,15.00  AC Monza,(0-0)  Genoa CFC,1,0,0,1,2023-24
2023-12-10,18.00  US Salernitana 1919,(0-2)  Bologna FC 1909,1,2,1,3,2023-24
2023-12-10,20.45  AS Roma,(1-0)  ACF Fiorentina,1,1,1,2,2023-24
2023-12-11,18.30  Empoli FC,(0-0)  US Lecce,1,1,1,2,2023-24
2023-12-11,20.45  Cagliari Calcio,(0-1)  US Sassuolo Calcio,2,1,1,3,2023-24
2023-12-15,20.45  Genoa CFC,(0-1)  Juventus FC,1,1,1,2,2023-24
2023-12-16,15.00  US Lecce,(1-1)  Frosinone Calcio,2,1,1,3,2023-24
2023-12-16,18.30  SSC Napoli,(0-0)  Cagliari Calcio,2,1,1,3,2023-24
2023-12-16,20.45  Torino FC,(1-0)  Empoli FC,1,0,0,1,2023-24
2023-12-17,12.30  AC Milan,(2-0)  AC Monza,3,0,0,3,2023-24
2023-12-17,15.00  ACF Fiorentina,(0-0)  Hellas Verona FC,1,0,0,1,2023-24
2023-12-17,Udinese Calcio,(1-0)  US Sassuolo Calcio,2,2,1,4,2023-24
2023-12-17,18.00  Bologna FC 1909,(1-0)  AS Roma,2,0,0,2,2023-24
2023-12-17,20.45  SS Lazio,(0-1)  FC Internazionale Milano,0,2,0,2,2023-24
2023-12-18,20.45  Atalanta BC,(0-1)  US Salernitana 1919,4,1,1,5,2023-24
2023-12-22,US Salernitana 1919,(1-1)  AC Milan,2,2,1,4,2023-24
2023-12-22,20.45  AC Monza,(0-1)  ACF Fiorentina,0,1,0,1,2023-24
2023-12-22,18.30  US Sassuolo Calcio,(1-0)  Genoa CFC,1,2,1,3,2023-24
2023-12-22,Empoli FC,(0-1)  SS Lazio,0,2,0,2,2023-24
2023-12-23,12.30  Frosinone Calcio,(0-1)  Juventus FC,1,2,1,3,2023-24
2023-12-23,15.00  Torino FC,(0-0)  Udinese Calcio,1,1,1,2,2023-24
2023-12-23,Bologna FC 1909,(0-0)  Atalanta BC,1,0,0,1,2023-24
2023-12-23,18.00  Hellas Verona FC,(0-0)  Cagliari Calcio,2,0,0,2,2023-24
2023-12-23,FC Internazionale Milano,(1-0)  US Lecce,2,0,0,2,2023-24
2023-12-23,20.45  AS Roma,(0-0)  SSC Napoli,2,0,0,2,2023-24
2023-12-29,SS Lazio,(0-0)  Frosinone Calcio,3,1,1,4,2023-24
2023-12-29,20.45  Genoa CFC,(1-1)  FC Internazionale Milano,1,1,1,2,2023-24
2023-12-29,SSC Napoli,AC Monza,0,0,0,0,2023-24
2023-12-29,18.30  ACF Fiorentina,(0-0)  Torino FC,1,0,0,1,2023-24
2023-12-30,12.30  Atalanta BC,(0-0)  US Lecce,1,0,0,1,2023-24
2023-12-30,15.00  Cagliari Calcio,Empoli FC,0,0,0,0,2023-24
2023-12-30,Udinese Calcio,(1-0)  Bologna FC 1909,3,0,0,3,2023-24
2023-12-30,18.00  Hellas Verona FC,(0-0)  US Salernitana 1919,0,1,0,1,2023-24
2023-12-30,AC Milan,(0-0)  US Sassuolo Calcio,1,0,0,1,2023-24
2023-12-30,20.45  Juventus FC,(0-0)  AS Roma,1,0,0,1,2023-24
2024-01-05,20.45  Bologna FC 1909,(0-1)  Genoa CFC,1,1,1,2,2023-24
2024-01-06,15.00  Frosinone Calcio,(0-2)  AC Monza,2,3,1,5,2023-24
2024-01-06,18.00  US Lecce,(1-0)  Cagliari Calcio,1,1,1,2,2023-24
2024-01-06,12.30  FC Internazionale Milano,(1-0)  Hellas Verona FC,2,1,1,3,2023-24
2024-01-06,20.45  US Sassuolo Calcio,(1-0)  ACF Fiorentina,1,0,0,1,2023-24
2024-01-07,20.45  AS Roma,(1-1)  Atalanta BC,1,1,1,2,2023-24
2024-01-07,Udinese Calcio,(0-1)  SS Lazio,1,2,1,3,2023-24
2024-01-07,18.00  US Salernitana 1919,(1-0)  Juventus FC,1,2,1,3,2023-24
2024-01-07,12.30  Empoli FC,(0-2)  AC Milan,0,3,0,3,2023-24
2024-01-07,15.00  Torino FC,(1-0)  SSC Napoli,3,0,0,3,2023-24
2024-01-13,15.00  Genoa CFC,Torino FC,0,0,0,0,2023-24
2024-01-13,SSC Napoli,(1-1)  US Salernitana 1919,2,1,1,3,2023-24
2024-01-13,18.00  Hellas Verona FC,(1-0)  Empoli FC,2,1,1,3,2023-24
2024-01-13,20.45  AC Monza,(0-2)  FC Internazionale Milano,1,5,1,6,2023-24
2024-01-14,12.30  SS Lazio,(0-0)  US Lecce,1,0,0,1,2023-24
2024-01-14,15.00  Cagliari Calcio,(1-1)  Bologna FC 1909,2,1,1,3,2023-24
2024-01-14,18.00  ACF Fiorentina,(0-1)  Udinese Calcio,2,2,1,4,2023-24
2024-01-14,20.45  AC Milan,(1-0)  AS Roma,3,1,1,4,2023-24
2024-01-15,20.45  Atalanta BC,(3-0)  Frosinone Calcio,5,0,0,5,2023-24
2024-01-16,20.45  Juventus FC,(2-0)  US Sassuolo Calcio,3,0,0,3,2023-24
2024-01-20,20.45  Udinese Calcio,(1-1)  AC Milan,2,3,1,5,2023-24
2024-01-20,18.00  AS Roma,(2-0)  Hellas Verona FC,2,1,1,3,2023-24
2024-01-21,12.30  Frosinone Calcio,(0-1)  Cagliari Calcio,3,1,1,4,2023-24
2024-01-21,15.00  Empoli FC,(2-0)  AC Monza,3,0,0,3,2023-24
2024-01-21,18.00  US Salernitana 1919,(1-1)  Genoa CFC,1,2,1,3,2023-24
2024-01-21,20.45  US Lecce,(0-0)  Juventus FC,0,3,0,3,2023-24
2024-01-26,20.45  Cagliari Calcio,(0-2)  Torino FC,1,2,1,3,2023-24
2024-01-27,15.00  Atalanta BC,(2-0)  Udinese Calcio,2,0,0,2,2023-24
2024-01-27,18.00  Juventus FC,(0-0)  Empoli FC,1,1,1,2,2023-24
2024-01-27,20.45  AC Milan,(1-1)  Bologna FC 1909,2,2,1,4,2023-24
2024-01-28,20.45  ACF Fiorentina,(0-1)  FC Internazionale Milano,0,1,0,1,2023-24
2024-01-28,18.00  SS Lazio,SSC Napoli,0,0,0,0,2023-24
2024-01-28,12.30  Genoa CFC,(0-1)  US Lecce,2,1,1,3,2023-24
2024-01-28,15.00  Hellas Verona FC,(1-0)  Frosinone Calcio,1,1,1,2,2023-24
2024-01-28,AC Monza,(1-0)  US Sassuolo Calcio,1,0,0,1,2023-24
2024-01-29,20.45  US Salernitana 1919,(0-0)  AS Roma,1,2,1,3,2023-24
2024-02-02,20.45  US Lecce,(1-0)  ACF Fiorentina,3,2,1,5,2023-24
2024-02-03,15.00  Empoli FC,Genoa CFC,0,0,0,0,2023-24
2024-02-03,Udinese Calcio,AC Monza,0,0,0,0,2023-24
2024-02-03,18.00  Frosinone Calcio,(1-1)  AC Milan,2,3,1,5,2023-24
2024-02-03,20.45  Bologna FC 1909,(1-2)  US Sassuolo Calcio,4,2,1,6,2023-24
2024-02-04,20.45  FC Internazionale Milano,(1-0)  Juventus FC,1,0,0,1,2023-24
2024-02-04,18.00  Atalanta BC,(2-0)  SS Lazio,3,1,1,4,2023-24
2024-02-04,15.00  SSC Napoli,(0-0)  Hellas Verona FC,2,1,1,3,2023-24
2024-02-04,12.30  Torino FC,US Salernitana 1919,0,0,0,0,2023-24
2024-02-05,20.45  AS Roma,(2-0)  Cagliari Calcio,4,0,0,4,2023-24
2024-02-09,20.45  US Salernitana 1919,(0-1)  Empoli FC,1,3,1,4,2023-24
2024-02-10,15.00  Cagliari Calcio,(0-1)  SS Lazio,1,3,1,4,2023-24
2024-02-10,18.00  AS Roma,(2-1)  FC Internazionale Milano,2,4,1,6,2023-24
2024-02-10,20.45  US Sassuolo Calcio,(1-1)  Torino FC,1,1,1,2,2023-24
2024-02-11,18.00  Genoa CFC,(0-1)  Atalanta BC,1,4,1,5,2023-24
2024-02-11,AC Monza,Hellas Verona FC,0,0,0,0,2023-24
2024-02-11,20.45  AC Milan,(1-0)  SSC Napoli,1,0,0,1,2023-24
2024-02-11,12.30  ACF Fiorentina,(3-0)  Frosinone Calcio,5,1,1,6,2023-24
2024-02-11,15.00  Bologna FC 1909,(2-0)  US Lecce,4,0,0,4,2023-24
2024-02-12,20.45  Juventus FC,(0-1)  Udinese Calcio,0,1,0,1,2023-24
2024-02-14,19.00  Bologna FC 1909,(1-0)  ACF Fiorentina,2,0,0,2,2023-24
2024-02-16,19.00  Torino FC,(0-0)  US Lecce,2,0,0,2,2023-24
2024-02-16,21.00  FC Internazionale Milano,(3-0)  US Salernitana 1919,4,0,0,4,2023-24
2024-02-17,15.00  SSC Napoli,(0-0)  Genoa CFC,1,1,1,2,2023-24
2024-02-17,18.00  Hellas Verona FC,(1-1)  Juventus FC,2,2,1,4,2023-24
2024-02-17,20.45  Atalanta BC,(1-0)  US Sassuolo Calcio,3,0,0,3,2023-24
2024-02-18,20.45  AC Monza,(2-0)  AC Milan,4,2,1,6,2023-24
2024-02-18,Udinese Calcio,(1-1)  Cagliari Calcio,1,1,1,2,2023-24
2024-02-18,18.00  Frosinone Calcio,(0-1)  AS Roma,0,3,0,3,2023-24
2024-02-18,12.30  SS Lazio,(1-1)  Bologna FC 1909,1,2,1,3,2023-24
2024-02-18,15.00  Empoli FC,(0-1)  ACF Fiorentina,1,1,1,2,2023-24
2024-02-22,20.45  Torino FC,(0-0)  SS Lazio,0,2,0,2,2023-24
2024-02-23,20.45  Bologna FC 1909,(1-0)  Hellas Verona FC,2,0,0,2,2023-24
2024-02-24,15.00  US Sassuolo Calcio,(0-1)  Empoli FC,2,3,1,5,2023-24
2024-02-24,18.00  US Salernitana 1919,(0-0)  AC Monza,0,2,0,2,2023-24
2024-02-24,20.45  Genoa CFC,(2-0)  Udinese Calcio,2,0,0,2,2023-24
2024-02-25,18.00  US Lecce,(0-1)  FC Internazionale Milano,0,4,0,4,2023-24
2024-02-25,12.30  Juventus FC,(2-2)  Frosinone Calcio,3,2,1,5,2023-24
2024-02-25,15.00  Cagliari Calcio,(0-0)  SSC Napoli,1,1,1,2,2023-24
2024-02-25,20.45  AC Milan,(1-1)  Atalanta BC,1,1,1,2,2023-24
2024-02-26,20.45  ACF Fiorentina,(0-1)  SS Lazio,2,1,1,3,2023-24
2024-02-26,18.30  AS Roma,(1-1)  Torino FC,3,2,1,5,2023-24
2024-02-28,18.00  US Sassuolo Calcio,(1-3)  SSC Napoli,1,6,1,7,2023-24
2024-02-28,20.45  FC Internazionale Milano,(2-0)  Atalanta BC,4,0,0,4,2023-24
2024-03-01,20.45  SS Lazio,(0-0)  AC Milan,0,1,0,1,2023-24
2024-03-02,15.00  Udinese Calcio,(1-1)  US Salernitana 1919,1,1,1,2,2023-24
2024-03-02,18.00  AC Monza,(0-2)  AS Roma,1,4,1,5,2023-24
2024-03-02,20.45  Torino FC,ACF Fiorentina,0,0,0,0,2023-24
2024-03-03,12.30  Hellas Verona FC,(0-0)  US Sassuolo Calcio,1,0,0,1,2023-24
2024-03-03,15.00  Empoli FC,(0-0)  Cagliari Calcio,0,1,0,1,2023-24
2024-03-03,Frosinone Calcio,(1-0)  US Lecce,1,1,1,2,2023-24
2024-03-03,18.00  Atalanta BC,(1-0)  Bologna FC 1909,1,2,1,3,2023-24
2024-03-03,20.45  SSC Napoli,(1-0)  Juventus FC,2,1,1,3,2023-24
2024-03-04,20.45  FC Internazionale Milano,(2-0)  Genoa CFC,2,1,1,3,2023-24
2024-03-08,20.45  SSC Napoli,(0-0)  Torino FC,1,1,1,2,2023-24
2024-03-09,15.00  Cagliari Calcio,(2-0)  US Salernitana 1919,4,2,1,6,2023-24
2024-03-09,US Sassuolo Calcio,(0-0)  Frosinone Calcio,1,0,0,1,2023-24
2024-03-09,18.00  Bologna FC 1909,(0-1)  FC Internazionale Milano,0,1,0,1,2023-24
2024-03-09,20.45  Genoa CFC,(0-2)  AC Monza,2,3,1,5,2023-24
2024-03-10,12.30  US Lecce,(0-1)  Hellas Verona FC,0,1,0,1,2023-24
2024-03-10,15.00  AC Milan,(1-0)  Empoli FC,1,0,0,1,2023-24
2024-03-10,18.00  Juventus FC,(0-1)  Atalanta BC,2,2,1,4,2023-24
2024-03-10,20.45  ACF Fiorentina,(1-0)  AS Roma,2,2,1,4,2023-24
2024-03-11,20.45  SS Lazio,(0-0)  Udinese Calcio,1,2,1,3,2023-24
2024-03-15,20.45  Empoli FC,(0-0)  Bologna FC 1909,0,1,0,1,2023-24
2024-03-16,20.45  Frosinone Calcio,(1-1)  SS Lazio,2,3,1,5,2023-24
2024-03-16,18.00  US Salernitana 1919,(0-1)  US Lecce,0,1,0,1,2023-24
2024-03-16,15.00  AC Monza,(1-0)  Cagliari Calcio,1,0,0,1,2023-24
2024-03-16,Udinese Calcio,(0-1)  Torino FC,0,2,0,2,2023-24
2024-03-17,12.30  Juventus FC,Genoa CFC,0,0,0,0,2023-24
2024-03-17,15.00  Hellas Verona FC,(0-1)  AC Milan,1,3,1,4,2023-24
2024-03-17,18.00  AS Roma,(0-0)  US Sassuolo Calcio,1,0,0,1,2023-24
2024-03-17,20.45  FC Internazionale Milano,(1-0)  SSC Napoli,1,1,1,2,2023-24
2024-03-30,12.30  SSC Napoli,(0-2)  Atalanta BC,0,3,0,3,2023-24
2024-03-30,15.00  Genoa CFC,(1-1)  Frosinone Calcio,1,1,1,2,2023-24
2024-03-30,Torino FC,(0-0)  AC Monza,1,0,0,1,2023-24
2024-03-30,18.00  SS Lazio,(0-0)  Juventus FC,1,0,0,1,2023-24
2024-03-30,20.45  ACF Fiorentina,(0-0)  AC Milan,1,2,1,3,2023-24
2024-04-01,20.45  FC Internazionale Milano,(1-0)  Empoli FC,2,0,0,2,2023-24
2024-04-01,18.00  US Lecce,AS Roma,0,0,0,0,2023-24
2024-04-01,12.30  Bologna FC 1909,(2-0)  US Salernitana 1919,3,0,0,3,2023-24
2024-04-01,15.00  Cagliari Calcio,(0-1)  Hellas Verona FC,1,1,1,2,2023-24
2024-04-01,US Sassuolo Calcio,(1-1)  Udinese Calcio,1,1,1,2,2023-24
2024-04-05,20.45  US Salernitana 1919,(0-2)  US Sassuolo Calcio,2,2,1,4,2023-24
2024-04-06,20.45  Empoli FC,(1-0)  Torino FC,3,2,1,5,2023-24
2024-04-06,15.00  AC Milan,(2-0)  US Lecce,3,0,0,3,2023-24
2024-04-06,18.00  AS Roma,(1-0)  SS Lazio,1,0,0,1,2023-24
2024-04-07,18.00  Cagliari Calcio,(1-1)  Atalanta BC,2,1,1,3,2023-24
2024-04-07,20.45  Juventus FC,(1-0)  ACF Fiorentina,1,0,0,1,2023-24
2024-04-07,12.30  Frosinone Calcio,Bologna FC 1909,0,0,0,0,2023-24
2024-04-07,15.00  AC Monza,(1-0)  SSC Napoli,2,4,1,6,2023-24
2024-04-07,Hellas Verona FC,(1-1)  Genoa CFC,1,2,1,3,2023-24
2024-04-08,20.45  Udinese Calcio,(1-0)  FC Internazionale Milano,1,2,1,3,2023-24
2024-04-12,20.45  SS Lazio,(3-1)  US Salernitana 1919,4,1,1,5,2023-24
2024-04-13,15.00  US Lecce,(0-0)  Empoli FC,1,0,0,1,2023-24
2024-04-13,18.00  Torino FC,Juventus FC,0,0,0,0,2023-24
2024-04-13,20.45  Bologna FC 1909,AC Monza,0,0,0,0,2023-24
2024-04-14,12.30  SSC Napoli,(1-0)  Frosinone Calcio,2,2,1,4,2023-24
2024-04-14,15.00  US Sassuolo Calcio,(2-1)  AC Milan,3,3,1,6,2023-24
2024-04-14,20.45  FC Internazionale Milano,(1-0)  Cagliari Calcio,2,2,1,4,2023-24
2024-04-15,20.45  Atalanta BC,(2-0)  Hellas Verona FC,2,2,1,4,2023-24
2024-04-15,18.30  ACF Fiorentina,(0-1)  Genoa CFC,1,1,1,2,2023-24
2024-04-19,18.30  Genoa CFC,(0-0)  SS Lazio,0,1,0,1,2023-24
2024-04-19,20.45  Cagliari Calcio,(2-0)  Juventus FC,2,2,1,4,2023-24
2024-04-20,18.00  Empoli FC,(1-0)  SSC Napoli,1,0,0,1,2023-24
2024-04-20,20.45  Hellas Verona FC,(0-0)  Udinese Calcio,1,0,0,1,2023-24
2024-04-21,12.30  US Sassuolo Calcio,(0-2)  US Lecce,0,3,0,3,2023-24
2024-04-21,15.00  Torino FC,Frosinone Calcio,0,0,0,0,2023-24
2024-04-21,18.00  US Salernitana 1919,(0-0)  ACF Fiorentina,0,2,0,2,2023-24
2024-04-21,20.45  AC Monza,(0-1)  Atalanta BC,1,2,1,3,2023-24
2024-04-22,18.30  AS Roma,(0-2)  Bologna FC 1909,1,3,1,4,2023-24
2024-04-22,20.45  AC Milan,(0-1)  FC Internazionale Milano,1,2,1,3,2023-24
2024-04-25,20.00  Udinese Calcio,(1-0)  AS Roma,1,2,1,3,2023-24
2024-04-26,20.45  Frosinone Calcio,(2-0)  US Salernitana 1919,3,0,0,3,2023-24
2024-04-27,20.45  SS Lazio,(0-0)  Hellas Verona FC,1,0,0,1,2023-24
2024-04-27,18.00  Juventus FC,AC Milan,0,0,0,0,2023-24
2024-04-27,15.00  US Lecce,(0-0)  AC Monza,1,1,1,2,2023-24
2024-04-28,12.30  FC Internazionale Milano,(0-0)  Torino FC,2,0,0,2,2023-24
2024-04-28,15.00  Bologna FC 1909,(0-1)  Udinese Calcio,1,1,1,2,2023-24
2024-04-28,18.00  Atalanta BC,(1-0)  Empoli FC,2,0,0,2,2023-24
2024-04-28,SSC Napoli,(0-0)  AS Roma,2,2,1,4,2023-24
2024-04-28,20.45  ACF Fiorentina,(1-0)  US Sassuolo Calcio,5,1,1,6,2023-24
2024-04-29,20.45  Genoa CFC,(2-0)  Cagliari Calcio,3,0,0,3,2023-24
2024-05-03,20.45  Torino FC,Bologna FC 1909,0,0,0,0,2023-24
2024-05-04,18.00  AC Monza,(0-1)  SS Lazio,2,2,1,4,2023-24
2024-05-04,20.45  US Sassuolo Calcio,(1-0)  FC Internazionale Milano,1,0,0,1,2023-24
2024-05-05,20.45  AS Roma,(1-1)  Juventus FC,1,1,1,2,2023-24
2024-05-05,18.00  AC Milan,(1-1)  Genoa CFC,3,3,1,6,2023-24
2024-05-05,12.30  Cagliari Calcio,(1-0)  US Lecce,1,1,1,2,2023-24
2024-05-05,15.00  Empoli FC,Frosinone Calcio,0,0,0,0,2023-24
2024-05-05,Hellas Verona FC,(1-1)  ACF Fiorentina,2,1,1,3,2023-24
2024-05-06,18.00  US Salernitana 1919,(1-0)  Atalanta BC,1,2,1,3,2023-24
2024-05-06,20.45  Udinese Calcio,(0-0)  SSC Napoli,1,1,1,2,2023-24
2024-05-10,20.45  Frosinone Calcio,(0-1)  FC Internazionale Milano,0,5,0,5,2023-24
2024-05-11,18.00  SSC Napoli,(0-2)  Bologna FC 1909,0,2,0,2,2023-24
2024-05-11,20.45  AC Milan,(1-0)  Cagliari Calcio,5,1,1,6,2023-24
2024-05-12,20.45  Atalanta BC,(2-0)  AS Roma,2,1,1,3,2023-24
2024-05-12,18.00  Juventus FC,(0-1)  US Salernitana 1919,1,1,1,2,2023-24
2024-05-12,15.00  Genoa CFC,(0-1)  US Sassuolo Calcio,2,1,1,3,2023-24
2024-05-12,12.30  SS Lazio,(1-0)  Empoli FC,2,0,0,2,2023-24
2024-05-12,Hellas Verona FC,(0-0)  Torino FC,1,2,1,3,2023-24
2024-05-13,18.30  US Lecce,(0-1)  Udinese Calcio,0,2,0,2,2023-24
2024-05-13,20.45  ACF Fiorentina,(1-1)  AC Monza,2,1,1,3,2023-24
2024-05-17,20.45  ACF Fiorentina,(2-1)  SSC Napoli,2,2,1,4,2023-24
2024-05-18,18.00  US Lecce,(0-0)  Atalanta BC,0,2,0,2,2023-24
2024-05-18,20.45  Torino FC,(2-0)  AC Milan,3,1,1,4,2023-24
2024-05-19,Udinese Calcio,(0-0)  Empoli FC,1,1,1,2,2023-24
2024-05-19,20.45  AS Roma,(0-0)  Genoa CFC,1,0,0,1,2023-24
2024-05-19,18.00  FC Internazionale Milano,(0-1)  SS Lazio,1,1,1,2,2023-24
2024-05-19,15.00  AC Monza,(0-1)  Frosinone Calcio,0,1,0,1,2023-24
2024-05-19,12.30  US Sassuolo Calcio,(0-0)  Cagliari Calcio,0,2,0,2,2023-24
2024-05-20,18.30  US Salernitana 1919,(0-2)  Hellas Verona FC,1,2,1,3,2023-24
2024-05-20,20.45  Bologna FC 1909,(2-0)  Juventus FC,3,3,1,6,2023-24
2024-05-23,20.45  Cagliari Calcio,(0-1)  ACF Fiorentina,2,3,1,5,2023-24
2024-05-24,20.45  Genoa CFC,(1-0)  Bologna FC 1909,2,0,0,2,2023-24
2024-05-25,18.00  Juventus FC,(2-0)  AC Monza,2,0,0,2,2023-24
2024-05-25,20.45  AC Milan,(2-0)  US Salernitana 1919,3,3,1,6,2023-24
2024-05-26,Hellas Verona FC,(2-2)  FC Internazionale Milano,2,2,1,4,2023-24
2024-05-26,Frosinone Calcio,(0-0)  Udinese Calcio,0,1,0,1,2023-24
2024-05-26,SS Lazio,(0-0)  US Sassuolo Calcio,1,1,1,2,2023-24
2024-05-26,SSC Napoli,US Lecce,0,0,0,0,2023-24
2024-05-26,18.00  Atalanta BC,(2-0)  Torino FC,3,0,0,3,2023-24
2024-05-26,20.45  Empoli FC,(1-1)  AS Roma,2,1,1,3,2023-24
2024-06-02,18.00  Atalanta BC,(2-3)  ACF Fiorentina,2,3,1,5,2023-24
